Simulation,Iteration,Estimated Distance,GDOP,Deviation,Actual Distance,Average Satellites Used
sim,207,639.5870113420416,0.3650801513227077,193.71298865795848,833.3000000000001,4.0
sim,208,3476.1723314659375,0.4124067996309892,2642.8723314659374,833.3000000000001,4.0
sim,209,633.1592457704763,0.4104544061874533,200.14075422952374,833.3000000000001,4.0
sim,210,632.7855366989203,0.36786569315498935,200.5144633010798,833.3000000000001,4.0
sim,212,655.6346346626839,0.36858533956599315,177.6653653373162,833.3000000000001,4.0
sim,213,669.886633827372,0.36799431709322084,163.41336617262812,833.3000000000001,4.0
sim,214,631.1801821616485,0.3625974913345628,202.11981783835154,833.3000000000001,4.0
sim,215,713.8625983537734,0.38477005264902403,119.4374016462267,833.3000000000001,4.0
sim,218,630.085196418979,0.3669382818343442,203.2148035810211,833.3000000000001,4.0
sim,219,631.0615380966162,0.38048960106236707,202.23846190338384,833.3000000000001,4.0
sim,220,633.2885590748346,0.3649922916732462,200.01144092516552,833.3000000000001,4.0
sim,221,632.5246503911917,0.351868185101319,200.77534960880837,833.3000000000001,4.0
sim,222,635.166671065491,0.3686966063211857,198.1333289345091,833.3000000000001,4.0
sim,224,631.0620421761774,0.36789483863954636,202.23795782382263,833.3000000000001,4.0
sim,227,726.7941141406294,0.381815038752112,106.50588585937066,833.3000000000001,4.0
sim,228,633.0481418326231,0.3753739178487007,200.251858167377,833.3000000000001,4.0
sim,229,634.7931570831207,0.3707491323831125,198.50684291687935,833.3000000000001,4.0
sim,230,641.9120345292898,0.3753377583238555,191.38796547071024,833.3000000000001,4.0
sim,231,651.14327396615,0.373987193005449,182.15672603385008,833.3000000000001,4.0
sim,232,645.875275070536,0.3624132280237562,187.4247249294641,833.3000000000001,4.0
sim,233,634.7082706883779,0.364225115556993,198.5917293116222,833.3000000000001,4.0
sim,234,632.6628164985161,0.36841828543696387,200.63718350148395,833.3000000000001,4.0
sim,235,630.595441916852,0.36622837122054264,202.70455808314807,833.3000000000001,4.0
sim,236,952.9874344106333,0.3807911187702622,119.68743441063327,833.3000000000001,4.0
sim,237,629.5807913339207,0.37671895983287224,203.71920866607934,833.3000000000001,4.0
sim,238,639.2926303213783,0.35754893510393615,194.00736967862179,833.3000000000001,4.0
sim,239,654.1545808596668,0.4145352588554943,179.14541914033327,833.3000000000001,4.0
sim,240,675.2802733047668,0.37017663049811556,158.01972669523332,833.3000000000001,4.0
sim,241,631.9892280538182,0.37175134584466063,201.31077194618183,833.3000000000001,4.0
sim,242,636.2445744443395,0.3694757413800175,197.05542555566058,833.3000000000001,4.0
sim,243,632.5269142065404,0.3500044094512878,200.7730857934597,833.3000000000001,4.0
sim,245,631.9845561011701,0.37212152101137824,201.31544389882993,833.3000000000001,4.0
sim,246,632.4293666107817,0.37160358634745266,200.87063338921837,833.3000000000001,4.0
sim,248,633.8798998779824,0.3576165471871674,199.42010012201763,833.3000000000001,4.0
sim,249,633.4894874643496,0.3543321025899279,199.81051253565045,833.3000000000001,4.0
sim,250,640.5922897639458,0.38107176143920585,192.70771023605425,833.3000000000001,4.0
sim,251,678.0625123673678,0.36586365418783806,155.23748763263222,833.3000000000001,4.0
sim,252,641.605625862596,0.4114427422187078,191.6943741374041,833.3000000000001,4.0
sim,253,637.6626728610122,0.3830504356345412,195.63732713898787,833.3000000000001,4.0
sim,255,634.9060583483599,0.3700650639052547,198.39394165164015,833.3000000000001,4.0
sim,256,661.0201254471041,0.36672416910482697,172.279874552896,833.3000000000001,4.0
sim,257,927.679586883121,0.3859982166991761,94.37958688312096,833.3000000000001,4.0
sim,258,1054.580199077348,0.3650865934889707,221.2801990773479,833.3000000000001,4.0
sim,259,634.0684396511742,0.39093898443003366,199.23156034882584,833.3000000000001,4.0
sim,261,665.9135045100522,0.3841778984428826,167.38649548994783,833.3000000000001,4.0
sim,262,634.515516149397,0.3462345180808715,198.78448385060312,833.3000000000001,4.0
sim,263,637.7162137040984,0.37539412197697625,195.58378629590163,833.3000000000001,4.0
sim,264,630.8043549824316,0.3590948953682878,202.49564501756845,833.3000000000001,4.0
sim,265,642.1505038499662,0.4136190581474456,191.14949615003388,833.3000000000001,4.0
sim,266,1078.3119654200561,0.3652062525118622,245.01196542005607,833.3000000000001,4.0
sim,267,634.4948967364411,0.373850160742609,198.80510326355898,833.3000000000001,4.0
sim,268,634.5286038028248,0.3516451780781408,198.77139619717525,833.3000000000001,4.0
sim,269,634.4521583556259,0.3993777579852097,198.84784164437417,833.3000000000001,4.0
sim,270,1066.7179963178705,0.3687780566937819,233.41799631787046,833.3000000000001,4.0
sim,271,641.2029014787486,0.38371068543785086,192.0970985212515,833.3000000000001,4.0
sim,272,883.6896641464642,0.38783234930324395,50.389664146464156,833.3000000000001,4.0
sim,275,634.2465700427575,0.3602123759277386,199.05342995724254,833.3000000000001,4.0
sim,276,634.6169468102684,0.389957763716752,198.6830531897317,833.3000000000001,4.0
sim,277,634.3578844900759,0.3608457311415653,198.94211550992418,833.3000000000001,4.0
sim,279,704.2371315394505,0.4144704578103216,129.06286846054957,833.3000000000001,4.0
sim,280,634.5421109841918,0.35585574090573324,198.75788901580825,833.3000000000001,4.0
sim,282,630.0530728396778,0.3993215135461524,203.24692716032223,833.3000000000001,4.0
sim,283,633.9797904007048,0.4073684635705741,199.32020959929525,833.3000000000001,4.0
sim,284,635.7880130872958,0.36880130606633665,197.5119869127043,833.3000000000001,4.0
sim,285,631.723689134918,0.40049122653389285,201.57631086508206,833.3000000000001,4.0
sim,286,630.6763922986493,0.40876806458800446,202.6236077013508,833.3000000000001,4.0
sim,287,650.0732458719592,0.37304194268162705,183.22675412804085,833.3000000000001,4.0
sim,290,642.892791705212,0.3737841495584869,190.40720829478812,833.3000000000001,4.0
sim,291,648.5190794574379,0.37635474702556904,184.78092054256217,833.3000000000001,4.0
sim,292,645.2683484643004,0.4031919103819091,188.03165153569967,833.3000000000001,4.0
sim,293,651.4226836458896,0.3644243123018686,181.87731635411046,833.3000000000001,4.0
sim,294,875.5536881415683,0.3685705324878292,42.253688141568205,833.3000000000001,4.0
sim,296,632.8734848515435,0.3627118551624127,200.4265151484566,833.3000000000001,4.0
sim,297,726.2043342570979,0.4138518213859009,107.09566574290216,833.3000000000001,4.0
sim,298,631.7287590837119,0.39507978753201356,201.57124091628816,833.3000000000001,4.0
sim,299,644.6821520108259,0.36379727645379745,188.61784798917415,833.3000000000001,4.0
sim,300,648.5736787212227,0.3755536564502568,184.7263212787774,833.3000000000001,4.0
sim,301,629.6094611086851,0.36535136675261126,203.690538891315,833.3000000000001,4.0
sim,302,632.2690927420181,0.39007277298004633,201.030907257982,833.3000000000001,4.0
sim,303,636.6165509290893,0.3667462488416719,196.6834490709108,833.3000000000001,4.0
sim,304,635.7152579700246,0.35754253787500523,197.58474202997547,833.3000000000001,4.0
sim,306,813.0939854701345,0.3647497648245104,20.20601452986557,833.3000000000001,4.0
sim,307,634.7273396516533,0.34875098999337945,198.57266034834674,833.3000000000001,4.0
sim,308,667.33885045165,0.3737375835746532,165.96114954835002,833.3000000000001,4.0
sim,309,631.4255948741298,0.3793657144688571,201.87440512587023,833.3000000000001,4.0
sim,311,671.9982977339076,0.3758379290541619,161.30170226609243,833.3000000000001,4.0
sim,312,632.99581152731,0.3642267292205487,200.30418847269004,833.3000000000001,4.0
sim,313,631.409119487109,0.3566185600781535,201.89088051289104,833.3000000000001,4.0
sim,315,633.1819566886245,0.3578829615751969,200.11804331137557,833.3000000000001,4.0
sim,316,635.604925086471,0.366200465777791,197.69507491352908,833.3000000000001,4.0
sim,319,633.310245477817,0.3619305841230198,199.98975452218303,833.3000000000001,4.0
sim,320,632.2840101930032,0.4127747964887134,201.0159898069969,833.3000000000001,4.0
sim,321,633.2680632123336,0.3625932550091758,200.0319367876665,833.3000000000001,4.0
sim,324,634.9775999616472,0.3535856713153742,198.32240003835284,833.3000000000001,4.0
sim,325,8844.158641636765,0.37901535522264607,8010.858641636764,833.3000000000001,4.0
sim,326,632.4024240821176,0.36325089696771135,200.89757591788248,833.3000000000001,4.0
sim,327,641.4305154957115,0.3739758750510107,191.8694845042886,833.3000000000001,4.0
sim,328,634.4974893248107,0.37621959103559055,198.8025106751894,833.3000000000001,4.0
sim,329,632.246096362892,0.3644380271102673,201.05390363710808,833.3000000000001,4.0
sim,330,634.3355273849926,0.35463623494600394,198.96447261500748,833.3000000000001,4.0
sim,331,636.2301402937914,0.3623365626396161,197.06985970620872,833.3000000000001,4.0
sim,332,639.9958513973274,0.3851617214795754,193.30414860267263,833.3000000000001,4.0
sim,333,644.3595540743215,0.365907276474343,188.94044592567855,833.3000000000001,4.0
sim,335,632.2468626012112,0.374433080274845,201.05313739878886,833.3000000000001,4.0
sim,337,3152.2442562592046,0.37258640598304177,2318.9442562592044,833.3000000000001,4.0
sim,338,634.8741823549484,0.35330866132929695,198.42581764505167,833.3000000000001,4.0
sim,339,636.8000458122688,0.4061532705443705,196.4999541877313,833.3000000000001,4.0
sim,341,630.6153527074806,0.3616840043557053,202.68464729251946,833.3000000000001,4.0
sim,343,628.8731639646827,0.38963778358570567,204.42683603531736,833.3000000000001,4.0
sim,344,630.8248691449909,0.4020782202167371,202.47513085500918,833.3000000000001,4.0
sim,345,634.5238139797833,0.3631925151897448,198.77618602021676,833.3000000000001,4.0
sim,346,638.3275091026654,0.3620138832222276,194.97249089733464,833.3000000000001,4.0
sim,347,2007.7269517540994,0.3883147751076965,1174.4269517540993,833.3000000000001,4.0
sim,348,633.7148997231945,0.37317291492429944,199.58510027680552,833.3000000000001,4.0
sim,350,633.7455806834622,0.3781924358302917,199.55441931653786,833.3000000000001,4.0
sim,351,630.9982663593411,0.40143406131681997,202.301733640659,833.3000000000001,4.0
sim,352,631.9709621442352,0.3624570295023851,201.3290378557649,833.3000000000001,4.0
sim,353,3172.620456867963,0.4162478220523092,2339.320456867963,833.3000000000001,4.0
sim,354,634.4877200536332,0.3621739168208524,198.81227994636686,833.3000000000001,4.0
sim,356,1031.4832377508524,0.36534939027196495,198.1832377508523,833.3000000000001,4.0
sim,359,1189.0600603266487,0.36536479578988484,355.7600603266486,833.3000000000001,4.0
sim,360,628.3181041823997,0.38074776609930433,204.9818958176004,833.3000000000001,4.0
sim,361,631.5663251766961,0.35672571536546405,201.733674823304,833.3000000000001,4.0
sim,362,641.2748658666795,0.40560570688327696,192.02513413332053,833.3000000000001,4.0
sim,363,700.3175370394274,0.3850516274731444,132.98246296057266,833.3000000000001,4.0
sim,364,661.6600058745395,0.3876049654882756,171.6399941254606,833.3000000000001,4.0
sim,365,632.3038031971272,0.3539897479778577,200.99619680287287,833.3000000000001,4.0
sim,366,633.3684276831884,0.37070243399190284,199.93157231681164,833.3000000000001,4.0
sim,367,631.5906413264454,0.3591560980233417,201.70935867355468,833.3000000000001,4.0
sim,368,656.4789453032565,0.38829827878507095,176.82105469674354,833.3000000000001,4.0
sim,369,640.9013580082776,0.3707691877873328,192.39864199172246,833.3000000000001,4.0
sim,370,632.3782134238412,0.37116920985109836,200.92178657615887,833.3000000000001,4.0
sim,371,631.5588812219132,0.3927419633076232,201.74111877808684,833.3000000000001,4.0
sim,372,637.8158834024513,0.3617247968754315,195.4841165975488,833.3000000000001,4.0
sim,373,909.5671282149698,0.3774092926109759,76.26712821496972,833.3000000000001,4.0
sim,374,644.8401655030202,0.3727479364211505,188.45983449697985,833.3000000000001,4.0
sim,375,675.9159723840562,0.36842376188410614,157.38402761594386,833.3000000000001,4.0
sim,376,1231.4674881860947,0.3659037241108038,398.1674881860946,833.3000000000001,4.0
sim,377,802.2093155801828,0.3842278915669864,31.090684419817308,833.3000000000001,4.0
sim,378,634.6651231064767,0.37608282635932916,198.63487689352337,833.3000000000001,4.0
sim,379,633.2754165590052,0.3511702528289395,200.0245834409949,833.3000000000001,4.0
sim,380,653.7960451034002,0.3671058315092579,179.5039548965999,833.3000000000001,4.0
sim,381,634.1125547143556,0.3525613773264849,199.18744528564446,833.3000000000001,4.0
sim,382,631.0576369106446,0.35196781706575875,202.24236308935542,833.3000000000001,4.0
sim,383,672.436738786058,0.3631596227040015,160.8632612139421,833.3000000000001,4.0
sim,386,636.2547930247046,0.37085253394343193,197.0452069752955,833.3000000000001,4.0
sim,387,636.2553140642834,0.3724567232833367,197.04468593571664,833.3000000000001,4.0
sim,388,631.6531843612775,0.37076453891439437,201.64681563872261,833.3000000000001,4.0
sim,390,722.8749923236486,0.3880592189252333,110.42500767635147,833.3000000000001,4.0
sim,391,4698.308656010777,0.3812567635109598,3865.0086560107766,833.3000000000001,4.0
sim,392,650.9776687794981,0.41426322753720124,182.32233122050195,833.3000000000001,4.0
sim,393,643.5148772162327,0.38629213351183656,189.7851227837674,833.3000000000001,4.0
sim,394,632.3952122938406,0.384990602183266,200.90478770615948,833.3000000000001,4.0
sim,395,635.4855745126065,0.4014502495801872,197.81442548739358,833.3000000000001,4.0
sim,396,636.5859740133943,0.35966771480772697,196.71402598660575,833.3000000000001,4.0
sim,397,633.3129229673867,0.37322000021223933,199.98707703261334,833.3000000000001,4.0
sim,398,632.7302782519213,0.3670273955864742,200.5697217480788,833.3000000000001,4.0
sim,399,5856.004417975725,0.3769192789866678,5022.704417975725,833.3000000000001,4.0
sim,400,1817.6313835490066,0.38526494037057574,984.3313835490065,833.3000000000001,4.0
sim,401,885.228963970035,0.3733733555392138,51.92896397003494,833.3000000000001,4.0
sim,403,632.3773162151246,0.3757504563957099,200.92268378487552,833.3000000000001,4.0
sim,405,633.1184313311886,0.36912818077759674,200.18156866881145,833.3000000000001,4.0
sim,406,660.1142183430018,0.41326787930630604,173.1857816569983,833.3000000000001,4.0
sim,407,661.3304582875642,0.3687029457836093,171.9695417124359,833.3000000000001,4.0
sim,408,632.8722399535538,0.3605071463480643,200.42776004644622,833.3000000000001,4.0
sim,409,637.6144060573032,0.3749679460387898,195.68559394269687,833.3000000000001,4.0
sim,410,721.3224552479853,0.39103545427785386,111.97754475201475,833.3000000000001,4.0
sim,411,631.138763386432,0.35990999957948083,202.16123661356812,833.3000000000001,4.0
sim,412,645.1797203756329,0.37777664874926276,188.12027962436719,833.3000000000001,4.0
sim,413,631.9195850942854,0.3709693897778397,201.3804149057147,833.3000000000001,4.0
sim,415,643.5183341165314,0.38261227624166616,189.7816658834687,833.3000000000001,4.0
sim,416,660.6087978522058,0.36967384873132175,172.69120214779423,833.3000000000001,4.0
sim,418,1394.3589309310732,0.3716092734581318,561.0589309310732,833.3000000000001,4.0
sim,419,633.5079167165173,0.3564713847378747,199.79208328348273,833.3000000000001,4.0
sim,420,676.1112970674836,0.4125998412070983,157.18870293251643,833.3000000000001,4.0
sim,422,633.9806427572869,0.3757985898105056,199.31935724271318,833.3000000000001,4.0
sim,424,632.2974826327542,0.4109393717915472,201.0025173672459,833.3000000000001,4.0
sim,426,634.3435245104945,0.3659013587551596,198.95647548950558,833.3000000000001,4.0
sim,428,632.0243234492889,0.38240033238407506,201.27567655071118,833.3000000000001,4.0
sim,429,714.0815189410408,0.39777888845639403,119.21848105895924,833.3000000000001,4.0
sim,430,631.4162653326301,0.36683671412788166,201.88373466736994,833.3000000000001,4.0
sim,431,642.1291878931737,0.36364093600335906,191.17081210682636,833.3000000000001,4.0
sim,432,2509.7823828637497,0.3722013071793486,1676.4823828637495,833.3000000000001,4.0
sim,433,632.3948048546245,0.36859325844312785,200.90519514537561,833.3000000000001,4.0
sim,434,635.3857398100896,0.3746553251464278,197.91426018991046,833.3000000000001,4.0
sim,435,632.0625582330905,0.36179577330053975,201.23744176690957,833.3000000000001,4.0
sim,437,639.9360386558908,0.3858534046667474,193.36396134410927,833.3000000000001,4.0
